sample	donor	flow_date	mean1	mean2	sigmasq1	sigmasq2	channel	purity
oevr_161015	oevr	2015-10-16	1.75332020471856	2.70048567508299	0.156278406763944	0.0436075735667843	Pacific.Blue.A	0.933640438247012
oevr_201015	oevr	2015-10-20	0.894990216572489	2.05181735317321	0.0516080043511549	0.139100223434897	APC.A	0.893387589013225
oevr_201015	oevr	2015-10-20	1.74872645865679	3.63414807889657	0.267724908931154	0.0847632954720814	PE.A	0.793082400813835
oevr_201015	oevr	2015-10-20	1.86642108512946	2.83042158068156	0.332025338223932	0.025880681275341	Pacific.Blue.A	0.788199389623601
oomz_160614	oomz	2014-06-16	1.17557583730497	3.1080998538119	0.0598795534317673	0.0776347879758479	APC.A	0.986442262739598
oomz_160614	oomz	2014-06-16	1.13288510233658	2.59038647139931	0.086651917196756	0.207951344180737	PE.A	0.988468131525635
oomz_160614	oomz	2014-06-16	1.18575921110894	2.66971514648606	0.0486676942128661	0.0303742841213784	Pacific.Blue.A	0.99111734455353
oomz_200614	oomz	2014-06-20	0.977425927525738	3.12826298675618	0.0670063674451465	0.0645265189612601	APC.A	0.979699725100444
oomz_200614	oomz	2014-06-20	1.09861187935641	3.07559408007688	0.354777240685451	0.210866941994606	PE.A	0.986677944597166
oomz_200614	oomz	2014-06-20	1.07580234260218	2.62421195690444	0.0539432148084619	0.029623670540034	Pacific.Blue.A	0.982025798266018
ougl_020415	ougl	2015-04-02	1.1783965687984	2.4909723240245	0.147563790055125	0.0312306295317746	APC.A	0.844506517690875
ougl_020415	ougl	2015-04-02	1.60136387583768	3.07488255626934	0.2746099881773	0.114257734845711	PE.A	0.82122905027933
ougl_020415	ougl	2015-04-02	1.69720575254963	2.65860857767784	0.249477576676211	0.0315960733976081	Pacific.Blue.A	0.831657355679702
ougl_200514	ougl	2014-05-20	1.3941667703427	2.53378069771825	0.108350132757012	0.070674073755022	APC.A	0.959222627103939
ougl_200514	ougl	2014-05-20	1.3598732938323	2.74864047909593	0.0940218809549547	0.116767623117635	PE.A	0.956099253860836
ougl_200514	ougl	2014-05-20	1.65324711744074	2.49326988015609	0.0841797301276753	0.0378698213531237	Pacific.Blue.A	0.946382092660073
pahc_050515	pahc	2015-05-05	1.15178363341345	2.91135307270786	0.0753065015919032	0.0525655145140313	APC.A	0.973713962690786
pahc_050515	pahc	2015-05-05	1.1991479311996	2.49228363371522	0.0751166096938375	0.221240246640479	PE.A	0.961701526286037
pahc_050515	pahc	2015-05-05	1.55199625084923	3.007824671297	0.0604738204148754	0.044276926530025	Pacific.Blue.A	0.972442057659695
pamv_270715	pamv	2015-07-27	0.982552001072014	2.53517069362157	0.0502800304405641	0.0509847571327975	APC.A	0.991828232655023
pamv_270715	pamv	2015-07-27	1.22503454997075	1.80263430434291	0.0482341095232633	0.287226087778964	PE.A	1
pamv_270715	pamv	2015-07-27	1.19536272459604	2.49832309558257	0.0528769810717626	0.0284361044896567	Pacific.Blue.A	0.995513539496875
